timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409153.754496,0.0666,0.0537,0.0537,0.0537,0.058,0.0516,0.0623,0.0623
1776409154.128001,0.0687,0.0559,0.0559,0.0602,0.058,0.0537,0.0559,0.0645
1776409154.501516,0.0666,0.0559,0.0537,0.0559,0.058,0.0516,0.0645,0.0623
1776409154.874966,0.0666,0.0559,0.0559,0.058,0.0602,0.0537,0.058,0.0623
1776409155.248357,0.0666,0.058,0.0537,0.0559,0.0602,0.0559,0.0602,0.0623
1776409155.62189,0.0666,0.058,0.0559,0.0537,0.0602,0.0537,0.0559,0.0623
1776409155.995401,0.0645,0.058,0.0559,0.0537,0.0623,0.058,0.0559,0.0602
1776409156.368757,0.0645,0.0602,0.058,0.0537,0.0602,0.058,0.0623,0.058
1776409156.742223,0.0645,0.0602,0.0602,0.0559,0.058,0.0559,0.0559,0.058
1776409157.1156921,0.0645,0.0559,0.058,0.0537,0.058,0.0559,0.0645,0.058
1776409157.489176,0.0645,0.0537,0.0623,0.0602,0.0559,0.0559,0.0602,0.0602
1776409157.862543,0.0666,0.0559,0.0602,0.0602,0.0559,0.0537,0.0645,0.058
1776409158.2360508,0.0666,0.0602,0.058,0.0623,0.0559,0.0559,0.058,0.0623
1776409158.609535,0.0645,0.0559,0.0559,0.0559,0.0559,0.0516,0.0645,0.0645
1776409158.982931,0.0687,0.058,0.058,0.0602,0.058,0.0516,0.0559,0.0623
1776409159.35633,0.0645,0.0559,0.0537,0.058,0.0623,0.0516,0.0602,0.0623
1776409159.7297568,0.0687,0.058,0.0537,0.0559,0.0602,0.0537,0.0559,0.0623
1776409160.1033878,0.0666,0.0559,0.0559,0.0559,0.0602,0.0559,0.058,0.0623
1776409160.476716,0.0687,0.0602,0.0559,0.0537,0.0623,0.058,0.0559,0.0602
1776409160.850174,0.0645,0.0559,0.0559,0.0537,0.0602,0.0559,0.0559,0.058
1776409161.223727,0.0666,0.0623,0.0559,0.0516,0.058,0.058,0.0559,0.0602
1776409161.597257,0.0645,0.058,0.058,0.0537,0.0602,0.0602,0.0559,0.058
1776409161.970585,0.0645,0.058,0.0602,0.0537,0.0559,0.0559,0.0602,0.058
1776409162.344003,0.0645,0.058,0.0645,0.0559,0.0559,0.0559,0.058,0.058
1776409162.717534,0.0623,0.0559,0.0602,0.058,0.0559,0.0559,0.0645,0.0602
1776409163.0910132,0.0645,0.0537,0.0602,0.0623,0.0559,0.0537,0.058,0.0645
1776409163.4644349,0.0666,0.0537,0.0537,0.0559,0.058,0.0516,0.0645,0.0645
1776409163.8377988,0.0687,0.058,0.0537,0.0559,0.058,0.0516,0.0537,0.0623
1776409164.211348,0.0666,0.058,0.0537,0.0537,0.0602,0.0559,0.058,0.0602
1776409164.584804,0.0666,0.0602,0.0559,0.0537,0.0559,0.0559,0.0559,0.0623
1776409164.958136,0.0645,0.058,0.0602,0.0537,0.058,0.0559,0.0559,0.0559
